VendorID;tpep_pickup_datetime;tpep_dropoff_datetime;passenger_count;trip_distance;RatecodeID;store_and_fwd_flag;PULocationID;DOLocationID;payment_type;fare_amount;extra;mta_tax;tip_amount;tolls_amount;improvement_surcharge;total_amount;congestion_surcharge;airport_fee
2;2020-05-01 06:16:08;2020-05-01 06:33:25;1.0;5.24;1.0;N;179;75;1;18.0;0.0;0.5;4.26;0.0;0.3;25.56;2.5;
2;2020-05-01 06:16:23;2020-05-01 06:23:39;1.0;1.47;1.0;N;262;237;2;7.5;0.0;0.5;0.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:16:41;2020-05-01 06:35:26;1.0;4.8;1.0;N;263;246;2;18.0;0.0;0.5;0.0;0.0;0.3;21.3;2.5;
2;2020-05-01 06:17:18;2020-05-01 06:20:26;1.0;1.01;1.0;N;186;170;2;5.0;0.0;0.5;0.0;0.0;0.3;8.3;2.5;
1;2020-05-01 06:17:42;2020-05-01 06:22:26;1.0;1.9;1.0;N;263;162;1;7.0;2.5;0.5;2.06;0.0;0.3;12.36;2.5;
1;2020-05-01 06:18:12;2020-05-01 06:35:52;1.0;7.4;1.0;N;100;244;2;23.5;2.5;0.5;0.0;0.0;0.3;26.8;2.5;
2;2020-05-01 06:18:12;2020-05-01 06:35:07;5.0;5.22;1.0;N;181;137;1;17.5;0.0;0.5;0.0;0.0;0.3;22.75;2.5;
2;2020-05-01 06:18:30;2020-05-01 06:26:15;1.0;2.12;1.0;N;238;263;2;9.0;0.0;0.5;0.0;0.0;0.3;12.3;2.5;
2;2020-05-01 06:18:31;2020-05-01 06:30:48;2.0;3.0;1.0;N;42;151;2;12.5;0.0;0.5;0.0;0.0;0.3;13.3;0.0;
1;2020-05-01 06:18:38;2020-05-01 06:21:09;1.0;0.4;1.0;N;141;140;4;4.0;2.5;0.5;0.0;0.0;0.3;7.3;2.5;
2;2020-05-01 06:19:06;2020-05-01 06:26:50;1.0;2.99;1.0;N;90;143;1;10.0;0.0;0.5;2.66;0.0;0.3;15.96;2.5;
1;2020-05-01 06:19:11;2020-05-01 06:26:55;1.0;1.4;1.0;N;151;166;1;8.0;0.0;0.5;1.75;0.0;0.3;10.55;0.0;
1;2020-05-01 06:19:14;2020-05-01 06:29:38;1.0;3.1;1.0;N;233;75;1;11.0;2.5;0.5;2.85;0.0;0.3;17.15;2.5;
1;2020-05-01 06:19:29;2020-05-01 06:24:01;1.0;0.9;1.0;N;166;41;1;5.5;0.0;0.5;1.85;0.0;0.3;8.15;0.0;
1;2020-05-01 06:20:11;2020-05-01 06:22:11;1.0;0.4;1.0;N;141;263;2;3.5;2.5;0.5;0.0;0.0;0.3;6.8;2.5;
2;2020-05-01 06:20:12;2020-05-01 06:24:32;1.0;1.0;1.0;N;100;161;1;5.5;0.0;0.5;2.2;0.0;0.3;11.0;2.5;
2;2020-05-01 06:20:42;2020-05-01 06:30:06;1.0;2.99;1.0;N;107;237;1;10.5;0.0;0.5;2.0;0.0;0.3;15.8;2.5;
2;2020-05-01 06:20:44;2020-05-01 06:40:56;1.0;6.39;1.0;N;79;41;2;20.5;0.0;0.5;0.0;0.0;0.3;23.8;2.5;
1;2020-05-01 06:20:50;2020-05-01 06:23:21;1.0;1.1;1.0;N;75;74;2;5.0;0.0;0.5;0.0;0.0;0.3;5.8;0.0;
2;2020-05-01 06:21:07;2020-05-01 06:29:41;1.0;2.04;1.0;N;141;142;2;9.0;0.5;0.5;0.0;0.0;0.3;12.8;2.5;
2;2020-05-01 06:21:23;2020-05-01 06:33:35;1.0;3.5;1.0;N;186;12;1;12.5;0.0;0.5;3.0;0.0;0.3;18.8;2.5;
2;2020-05-01 06:21:29;2020-05-01 06:38:49;1.0;6.56;1.0;N;79;74;1;20.5;0.0;0.5;1.0;0.0;0.3;24.8;2.5;
2;2020-05-01 06:22:04;2020-05-01 06:38:37;1.0;6.11;1.0;N;261;43;2;19.0;0.0;0.5;0.0;0.0;0.3;22.3;2.5;
1;2020-05-01 06:22:11;2020-05-01 06:29:03;1.0;1.5;1.0;N;239;237;1;7.5;2.5;0.5;2.0;0.0;0.3;12.8;2.5;
2;2020-05-01 06:22:20;2020-05-01 06:31:16;1.0;2.73;1.0;N;238;162;1;10.0;0.0;0.5;3.33;0.0;0.3;16.63;2.5;
1;2020-05-01 06:22:34;2020-05-01 06:28:09;1.0;1.2;1.0;N;262;236;2;6.5;2.5;0.5;0.0;0.0;0.3;9.8;2.5;
1;2020-05-01 06:22:35;2020-05-01 06:36:27;1.0;4.4;1.0;N;74;230;2;14.5;2.5;0.5;0.0;0.0;0.3;17.8;2.5;
1;2020-05-01 06:22:45;2020-05-01 06:30:08;1.0;3.0;1.0;N;48;238;1;10.0;2.5;0.5;2.0;0.0;0.3;15.3;2.5;
2;2020-05-01 06:22:58;2020-05-01 06:34:09;1.0;5.48;1.0;N;68;166;2;17.0;0.0;0.5;0.0;0.0;0.3;20.3;2.5;
1;2020-05-01 06:23:09;2020-05-01 06:27:25;1.0;1.2;1.0;N;100;142;1;6.0;2.5;0.5;2.3;0.0;0.3;11.6;2.5;
1;2020-05-01 06:23:37;2020-05-01 06:25:29;1.0;0.3;1.0;N;141;141;1;3.5;2.5;0.5;1.2;0.0;0.3;8.0;2.5;
1;2020-05-01 06:24:23;2020-05-01 06:41:13;1.0;5.2;1.0;N;140;158;1;18.0;2.5;0.5;5.3;0.0;0.3;26.6;2.5;
2;2020-05-01 06:24:27;2020-05-01 06:34:33;3.0;3.77;1.0;N;229;112;2;12.5;0.0;0.5;0.0;0.0;0.3;15.8;2.5;
2;2020-05-01 06:24:32;2020-05-01 06:47:33;2.0;8.61;1.0;N;234;244;1;28.0;0.0;0.5;3.76;0.0;0.3;37.01;2.5;
1;2020-05-01 06:24:37;2020-05-01 06:28:45;1.0;0.9;1.0;N;100;137;2;5.5;2.5;0.5;0.0;0.0;0.3;8.8;2.5;
2;2020-05-01 06:24:40;2020-05-01 06:31:42;1.0;1.97;1.0;N;140;162;1;8.0;0.0;0.5;2.0;0.0;0.3;13.3;2.5;
2;2020-05-01 06:24:46;2020-05-01 06:37:04;1.0;3.33;1.0;N;142;137;1;12.5;0.0;0.5;4.74;0.0;0.3;22.49;2.5;
2;2020-05-01 06:24:46;2020-05-01 06:54:48;6.0;12.19;1.0;N;188;236;1;35.5;0.0;0.5;0.0;0.0;0.3;38.8;2.5;
2;2020-05-01 06:24:49;2020-05-01 06:37:14;1.0;2.2;1.0;N;230;137;1;10.5;0.0;0.5;1.0;0.0;0.3;14.8;2.5;
2;2020-05-01 06:24:57;2020-05-01 06:26:48;1.0;0.66;1.0;N;229;162;1;4.0;0.0;0.5;1.46;0.0;0.3;8.76;2.5;
2;2020-05-01 06:25:00;2020-05-01 06:30:08;1.0;0.87;1.0;N;229;161;1;5.5;0.0;0.5;0.7;0.0;0.3;9.5;2.5;
2;2020-05-01 06:25:00;2020-05-01 06:36:37;1.0;3.64;1.0;N;75;161;2;12.5;0.0;0.5;0.0;0.0;0.3;15.8;2.5;
2;2020-05-01 06:25:08;2020-05-01 06:30:44;1.0;1.73;1.0;N;237;75;1;7.0;0.0;0.5;2.06;0.0;0.3;12.36;2.5;
2;2020-05-01 06:25:11;2020-05-01 06:30:59;1.0;1.19;1.0;N;170;137;1;6.5;0.0;0.5;1.96;0.0;0.3;11.76;2.5;
2;2020-05-01 06:26:39;2020-05-01 06:35:15;1.0;2.09;1.0;N;48;238;1;9.0;0.0;0.5;3.0;0.0;0.3;15.3;2.5;
1;2020-05-01 06:26:46;2020-05-01 06:28:48;1.0;0.4;1.0;N;162;229;1;3.5;2.5;0.5;3.5;0.0;0.3;10.3;2.5;
2;2020-05-01 06:26:56;2020-05-01 06:38:29;6.0;2.58;1.0;N;100;237;1;11.5;0.0;0.5;2.0;0.0;0.3;16.8;2.5;
1;2020-05-01 06:26:59;2020-05-01 06:38:33;1.0;3.7;1.0;N;74;239;1;13.0;2.5;0.5;0.0;0.0;0.3;16.3;2.5;
2;2020-05-01 06:26:59;2020-05-01 06:35:25;6.0;1.67;1.0;N;186;161;2;8.5;0.0;0.5;0.0;0.0;0.3;11.8;2.5;
2;2020-05-01 06:26:59;2020-05-01 06:49:35;1.0;11.23;1.0;N;64;183;1;34.0;0.0;0.5;2.75;6.12;0.3;43.67;0.0;
1;2020-05-01 06:26:59;2020-05-01 06:30:06;0.0;0.7;1.0;N;186;230;2;4.5;2.5;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:27:02;2020-05-01 06:31:08;1.0;1.1;1.0;N;186;161;2;5.5;2.5;0.5;0.0;0.0;0.3;8.8;2.5;
2;2020-05-01 06:27:06;2020-05-01 06:30:33;1.0;0.76;1.0;N;170;48;1;5.0;0.0;0.5;2.49;0.0;0.3;10.79;2.5;
1;2020-05-01 06:27:10;2020-05-01 06:39:25;1.0;3.8;1.0;N;170;75;1;14.5;2.5;0.5;4.45;0.0;0.3;22.25;2.5;
2;2020-05-01 06:27:11;2020-05-01 06:36:32;1.0;3.47;1.0;N;263;107;2;-11.5;0.0;-0.5;0.0;0.0;-0.3;-14.8;-2.5;
2;2020-05-01 06:27:11;2020-05-01 06:36:32;1.0;3.47;1.0;N;263;107;2;11.5;0.0;0.5;0.0;0.0;0.3;14.8;2.5;
1;2020-05-01 06:27:16;2020-05-01 06:31:46;1.0;0.7;1.0;N;239;143;2;5.0;2.5;0.5;0.0;0.0;0.3;8.3;2.5;
2;2020-05-01 06:27:19;2020-05-01 06:30:19;1.0;0.61;1.0;N;48;50;2;4.5;0.0;0.5;0.0;0.0;0.3;7.8;2.5;
2;2020-05-01 06:27:22;2020-05-01 06:39:38;1.0;3.97;1.0;N;239;137;1;14.0;0.0;0.5;3.46;0.0;0.3;20.76;2.5;
1;2020-05-01 06:27:24;2020-05-01 06:38:03;1.0;3.3;1.0;Y;48;107;1;11.5;2.5;0.5;2.95;0.0;0.3;17.75;2.5;
2;2020-05-01 06:27:33;2020-05-01 06:44:39;1.0;7.95;1.0;N;167;31;2;24.0;0.0;0.5;0.0;0.0;0.3;24.8;0.0;
1;2020-05-01 06:27:35;2020-05-01 06:33:05;1.0;1.0;1.0;N;100;161;2;6.0;2.5;0.5;0.0;0.0;0.3;9.3;2.5;
2;2020-05-01 06:27:44;2020-05-01 06:44:12;1.0;9.84;1.0;N;134;82;2;28.0;0.0;0.5;0.0;0.0;0.3;28.8;0.0;
1;2020-05-01 06:27:56;2020-05-01 06:54:57;0.0;7.6;1.0;N;226;166;1;25.0;2.5;0.5;2.0;0.0;0.3;30.3;2.5;
1;2020-05-01 06:28:07;2020-05-01 06:50:02;2.0;9.2;1.0;N;249;129;3;29.0;2.5;0.5;0.0;0.0;0.3;32.3;2.5;
2;2020-05-01 06:28:12;2020-05-01 06:30:43;1.0;0.52;1.0;N;262;263;2;4.0;0.0;0.5;0.0;0.0;0.3;7.3;2.5;
2;2020-05-01 06:28:13;2020-05-01 06:32:48;1.0;0.9;1.0;N;186;100;1;5.5;0.0;0.5;1.76;0.0;0.3;10.56;2.5;
2;2020-05-01 06:28:33;2020-05-01 06:30:45;1.0;0.88;1.0;N;229;140;1;4.5;0.0;0.5;1.0;0.0;0.3;8.8;2.5;
2;2020-05-01 06:28:34;2020-05-01 06:36:51;1.0;1.35;1.0;N;186;161;2;7.5;0.0;0.5;0.0;0.0;0.3;10.8;2.5;
1;2020-05-01 06:28:40;2020-05-01 06:44:30;1.0;5.4;1.0;N;74;146;1;17.5;0.0;0.5;4.85;6.12;0.3;29.27;0.0;
2;2020-05-01 06:28:56;2020-05-01 07:00:54;1.0;16.95;1.0;N;161;265;1;46.5;0.0;0.5;5.0;0.0;0.3;54.8;2.5;
2;2020-05-01 06:29:05;2020-05-01 06:39:23;1.0;1.64;1.0;N;100;137;1;9.0;0.0;0.5;2.0;0.0;0.3;14.3;2.5;
1;2020-05-01 06:29:22;2020-05-01 06:38:37;1.0;2.4;1.0;N;48;237;2;9.5;2.5;0.5;0.0;0.0;0.3;12.8;2.5;
2;2020-05-01 06:29:30;2020-05-01 06:32:29;1.0;0.87;1.0;N;152;166;1;5.0;0.0;0.5;1.16;0.0;0.3;6.96;0.0;
1;2020-05-01 06:29:37;2020-05-01 06:40:09;1.0;2.5;1.0;Y;100;237;1;10.5;2.5;0.5;3.45;0.0;0.3;17.25;2.5;
2;2020-05-01 06:30:05;2020-05-01 06:32:08;1.0;0.95;1.0;N;75;74;2;4.5;0.0;0.5;0.0;0.0;0.3;5.3;0.0;
1;2020-05-01 06:30:15;2020-05-01 06:32:00;1.0;0.5;1.0;N;236;236;1;4.0;2.5;0.5;1.5;0.0;0.3;8.8;2.5;
2;2020-05-01 06:30:21;2020-05-01 06:33:56;1.0;1.06;1.0;N;236;75;1;5.5;0.0;0.5;1.76;0.0;0.3;10.56;2.5;
1;2020-05-01 06:30:36;2020-05-01 06:37:36;3.0;2.4;1.0;N;107;140;2;8.5;2.5;0.5;0.0;0.0;0.3;11.8;2.5;
1;2020-05-01 06:30:40;2020-05-01 06:43:22;1.0;3.2;1.0;N;151;140;2;12.5;2.5;0.5;0.0;0.0;0.3;15.8;2.5;
1;2020-05-01 06:30:46;2020-05-01 06:38:19;1.0;1.9;1.0;N;141;137;1;9.0;2.5;0.5;1.35;0.0;0.3;13.65;2.5;
1;2020-05-01 06:31:32;2020-05-01 06:41:01;1.0;1.6;1.0;N;48;233;1;8.5;2.5;0.5;2.35;0.0;0.3;14.15;2.5;
1;2020-05-01 06:31:41;2020-05-01 06:52:16;1.0;5.5;1.0;N;113;181;1;20.5;2.5;0.5;7.1;0.0;0.3;30.9;2.5;
1;2020-05-01 06:31:44;2020-05-01 06:36:06;1.0;0.5;1.0;N;237;141;1;5.0;2.5;0.5;0.0;0.0;0.3;8.3;2.5;
1;2020-05-01 06:31:55;2020-05-01 06:34:49;1.0;1.1;1.0;N;262;140;1;5.0;2.5;0.5;1.5;0.0;0.3;9.8;2.5;
2;2020-05-01 06:31:58;2020-05-01 06:35:35;2.0;0.82;1.0;N;262;140;2;5.0;0.0;0.5;0.0;0.0;0.3;8.3;2.5;
2;2020-05-01 06:32:00;2020-05-01 06:39:58;2.0;1.38;1.0;N;186;137;1;7.5;0.0;0.5;1.5;0.0;0.3;12.3;2.5;
1;2020-05-01 06:32:25;2020-05-01 06:36:51;0.0;0.9;1.0;N;263;236;1;5.5;2.5;0.5;1.75;0.0;0.3;10.55;2.5;
1;2020-05-01 06:32:30;2020-05-01 06:35:56;1.0;0.6;1.0;N;42;74;2;4.5;0.0;0.5;0.0;0.0;0.3;5.3;0.0;
2;2020-05-01 06:33:32;2020-05-01 06:46:50;3.0;2.57;1.0;N;100;141;1;12.0;0.0;0.5;4.59;0.0;0.3;19.89;2.5;
1;2020-05-01 06:33:34;2020-05-01 06:40:06;2.0;2.7;1.0;N;140;137;1;9.5;2.5;0.5;1.92;0.0;0.3;14.72;2.5;
1;2020-05-01 06:33:47;2020-05-01 06:39:57;1.0;2.1;1.0;N;170;140;1;8.0;2.5;0.5;2.8;0.0;0.3;14.1;2.5;
1;2020-05-01 06:33:49;2020-05-01 06:37:02;0.0;0.9;1.0;N;100;161;2;4.5;2.5;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:33:50;2020-05-01 06:42:06;1.0;2.3;1.0;N;142;75;2;9.5;2.5;0.5;0.0;0.0;0.3;12.8;2.5;
1;2020-05-01 06:34:01;2020-05-01 06:38:59;1.0;1.4;1.0;N;48;142;1;6.5;2.5;0.5;1.95;0.0;0.3;11.75;2.5;
1;2020-05-01 06:34:41;2020-05-01 06:41:57;1.0;2.4;1.0;N;262;233;2;9.0;2.5;0.5;0.0;0.0;0.3;12.3;2.5;
1;2020-05-01 06:34:44;2020-05-01 06:45:38;1.0;3.4;1.0;N;164;261;2;12.0;2.5;0.5;0.0;0.0;0.3;15.3;2.5;
2;2020-05-01 06:34:48;2020-05-01 06:41:00;5.0;1.02;1.0;N;142;230;2;5.5;0.0;0.5;0.0;0.0;0.3;8.8;2.5;
1;2020-05-01 06:35:15;2020-05-01 06:50:23;1.0;2.9;1.0;N;79;68;2;13.0;2.5;0.5;0.0;0.0;0.3;16.3;2.5;
2;2020-05-01 06:35:16;2020-05-01 06:35:37;1.0;0.0;1.0;N;4;4;2;2.5;0.0;0.5;0.0;0.0;0.3;5.8;2.5;
2;2020-05-01 06:35:17;2020-05-01 06:38:53;1.0;1.09;1.0;N;74;74;1;5.0;0.0;0.5;1.0;0.0;0.3;6.8;0.0;
1;2020-05-01 06:35:19;2020-05-01 06:38:16;1.0;0.6;1.0;N;238;43;2;4.5;2.5;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:35:21;2020-05-01 06:45:41;1.0;2.9;1.0;N;48;236;1;11.0;2.5;0.5;2.85;0.0;0.3;17.15;2.5;
2;2020-05-01 06:35:22;2020-05-01 06:40:31;1.0;0.79;1.0;N;164;137;1;5.5;0.0;0.5;1.0;0.0;0.3;9.8;2.5;
1;2020-05-01 06:35:25;2020-05-01 06:40:35;1.0;2.1;1.0;N;24;142;1;8.5;2.5;0.5;2.5;0.0;0.3;14.3;2.5;
1;2020-05-01 06:35:38;2020-05-01 06:40:48;1.0;1.0;1.0;N;186;170;1;5.5;2.5;0.5;1.75;0.0;0.3;10.55;2.5;
2;2020-05-01 06:35:43;2020-05-01 06:44:18;1.0;3.72;1.0;N;24;50;1;12.5;0.0;0.5;3.16;0.0;0.3;18.96;2.5;
1;2020-05-01 06:35:45;2020-05-01 06:42:28;1.0;1.1;1.0;N;186;137;1;6.5;2.5;0.5;0.0;0.0;0.3;9.8;2.5;
2;2020-05-01 06:35:59;2020-05-01 06:41:18;1.0;1.2;1.0;N;186;137;1;6.0;0.0;0.5;2.33;0.0;0.3;11.63;2.5;
1;2020-05-01 06:36:01;2020-05-01 06:41:51;1.0;1.3;1.0;N;186;137;2;6.5;2.5;0.5;0.0;0.0;0.3;9.8;2.5;
2;2020-05-01 06:36:10;2020-05-01 06:47:49;1.0;2.68;1.0;N;140;48;1;11.5;0.0;0.5;2.96;0.0;0.3;17.76;2.5;
1;2020-05-01 06:36:16;2020-05-01 06:44:33;1.0;2.5;1.0;N;263;161;1;9.5;2.5;0.5;2.55;0.0;0.3;15.35;2.5;
1;2020-05-01 06:36:22;2020-05-01 06:38:52;1.0;1.1;1.0;N;237;263;2;5.0;2.5;0.5;0.0;0.0;0.3;8.3;2.5;
2;2020-05-01 06:36:39;2020-05-01 06:47:33;1.0;3.56;1.0;N;239;116;2;13.0;0.0;0.5;0.0;0.0;0.3;16.3;2.5;
2;2020-05-01 06:36:46;2020-05-01 06:43:05;1.0;1.34;1.0;N;100;162;1;7.0;0.0;0.5;2.06;0.0;0.3;12.36;2.5;
1;2020-05-01 06:37:07;2020-05-01 06:44:05;1.0;1.0;1.0;N;186;137;1;6.5;2.5;0.5;0.0;0.0;0.3;9.8;2.5;
1;2020-05-01 06:37:45;2020-05-01 06:46:23;1.0;2.7;1.0;N;74;141;1;9.5;2.5;0.5;1.0;0.0;0.3;13.8;2.5;
2;2020-05-01 06:37:51;2020-05-01 06:43:28;1.0;1.77;1.0;N;237;230;2;7.5;0.0;0.5;0.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:38:01;2020-05-01 06:42:02;1.0;1.38;1.0;N;75;262;2;6.0;0.0;0.5;0.0;0.0;0.3;9.3;2.5;
2;2020-05-01 06:38:02;2020-05-01 06:44:56;1.0;4.17;1.0;N;87;137;1;12.5;0.0;0.5;3.16;0.0;0.3;20.91;2.5;
2;2020-05-01 06:38:13;2020-05-01 06:44:52;1.0;1.62;1.0;N;137;230;1;7.5;0.0;0.5;0.0;0.0;0.3;10.8;2.5;
1;2020-05-01 06:38:18;2020-05-01 06:46:32;1.0;1.7;1.0;N;90;137;1;8.0;2.5;0.5;2.25;0.0;0.3;13.55;2.5;
2;2020-05-01 06:38:22;2020-05-01 06:43:39;2.0;1.27;1.0;N;79;249;1;6.0;0.0;0.5;2.79;0.0;0.3;12.09;2.5;
2;2020-05-01 06:38:55;2020-05-01 07:09:56;1.0;15.13;1.0;N;186;174;1;43.0;0.0;0.5;5.0;0.0;0.3;51.3;2.5;
2;2020-05-01 06:39:00;2020-05-01 06:40:00;2.0;0.34;1.0;N;151;24;2;3.0;0.0;0.5;0.0;0.0;0.3;3.8;0.0;
1;2020-05-01 06:39:03;2020-05-01 06:53:11;1.0;4.2;1.0;N;237;42;1;14.5;2.5;0.5;2.0;0.0;0.3;19.8;2.5;
2;2020-05-01 06:39:14;2020-05-01 06:46:27;1.0;2.41;1.0;N;141;107;2;8.5;0.0;0.5;0.0;0.0;0.3;11.8;2.5;
2;2020-05-01 06:39:15;2020-05-01 06:44:21;1.0;1.58;1.0;N;233;140;1;6.5;0.0;0.5;1.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:39:18;2020-05-01 06:42:12;1.0;0.82;1.0;N;74;43;2;4.5;0.0;0.5;0.0;0.0;0.3;5.3;0.0;
1;2020-05-01 06:39:39;2020-05-01 06:43:07;1.0;1.1;1.0;N;233;141;1;5.5;2.5;0.5;1.0;0.0;0.3;9.8;2.5;
2;2020-05-01 06:39:41;2020-05-01 06:41:25;1.0;0.69;1.0;N;107;137;1;4.0;0.0;0.5;2.19;0.0;0.3;9.49;2.5;
2;2020-05-01 06:39:48;2020-05-01 06:48:27;1.0;2.28;1.0;N;142;236;2;9.5;0.0;0.5;0.0;0.0;0.3;12.8;2.5;
1;2020-05-01 06:40:04;2020-05-01 06:48:51;1.0;3.5;1.0;N;263;170;2;12.0;2.5;0.5;0.0;0.0;0.3;15.3;2.5;
2;2020-05-01 06:40:04;2020-05-01 06:45:34;1.0;0.87;1.0;N;141;140;2;5.5;0.0;0.5;0.0;0.0;0.3;8.8;2.5;
2;2020-05-01 06:40:05;2020-05-01 06:47:47;1.0;1.67;1.0;N;239;263;1;8.0;0.0;0.5;2.82;0.0;0.3;14.12;2.5;
1;2020-05-01 06:40:10;2020-05-01 06:53:17;1.0;4.0;1.0;N;186;75;1;14.5;2.5;0.5;1.0;0.0;0.3;18.8;2.5;
2;2020-05-01 06:40:33;2020-05-01 06:47:29;1.0;2.15;1.0;N;186;237;1;8.0;0.0;0.5;0.0;0.0;0.3;11.3;2.5;
2;2020-05-01 06:40:46;2020-05-01 06:50:02;1.0;2.02;1.0;N;238;142;2;9.5;0.0;0.5;0.0;0.0;0.3;12.8;2.5;
1;2020-05-01 06:40:48;2020-05-01 06:44:47;1.0;1.1;1.0;N;186;230;2;5.5;2.5;0.5;0.0;0.0;0.3;8.8;2.5;
1;2020-05-01 06:40:50;2020-05-01 06:43:00;1.0;1.0;1.0;N;75;74;2;5.0;0.0;0.5;0.0;0.0;0.3;5.8;0.0;
1;2020-05-01 06:40:52;2020-05-01 06:42:25;1.0;0.5;1.0;N;74;74;2;3.5;0.0;0.5;0.0;0.0;0.3;4.3;0.0;
1;2020-05-01 06:41:13;2020-05-01 06:56:37;1.0;4.0;1.0;N;143;137;1;15.0;2.5;0.5;3.65;0.0;0.3;21.95;2.5;
1;2020-05-01 06:41:17;2020-05-01 06:43:46;1.0;0.6;1.0;N;237;140;1;4.0;2.5;0.5;1.45;0.0;0.3;8.75;2.5;
2;2020-05-01 06:41:31;2020-05-01 07:03:44;1.0;11.56;1.0;N;90;18;2;33.5;0.0;0.5;0.0;0.0;0.3;36.8;2.5;
2;2020-05-01 06:41:33;2020-05-01 06:47:04;1.0;0.61;1.0;N;237;140;2;5.5;0.5;0.5;0.0;0.0;0.3;9.3;2.5;
1;2020-05-01 06:41:39;2020-05-01 06:47:04;1.0;1.6;1.0;N;264;264;1;7.0;0.0;0.5;1.17;0.0;0.3;8.97;0.0;
2;2020-05-01 06:42:12;2020-05-01 06:44:53;1.0;0.82;1.0;N;229;141;2;4.5;0.0;0.5;0.0;0.0;0.3;7.8;2.5;
2;2020-05-01 06:42:19;2020-05-01 07:05:07;1.0;7.97;1.0;N;140;244;1;26.0;0.0;0.5;3.0;0.0;0.3;32.3;2.5;
1;2020-05-01 06:42:27;2020-05-01 06:45:43;0.0;1.3;1.0;N;74;75;2;5.5;0.0;0.5;0.0;0.0;0.3;6.3;0.0;
1;2020-05-01 06:42:49;2020-05-01 06:54:39;0.0;6.8;1.0;N;263;209;1;20.5;2.5;0.5;5.95;0.0;0.3;29.75;2.5;
2;2020-05-01 06:43:01;2020-05-01 06:46:40;1.0;0.68;1.0;N;100;164;2;4.5;0.0;0.5;0.0;0.0;0.3;7.8;2.5;
1;2020-05-01 06:43:02;2020-05-01 07:00:44;1.0;3.7;1.0;N;141;246;1;16.0;2.5;0.5;5.75;0.0;0.3;25.05;2.5;
2;2020-05-01 06:43:05;2020-05-01 06:54:45;1.0;3.69;1.0;N;42;141;1;12.5;0.0;0.5;0.0;0.0;0.3;15.8;2.5;
1;2020-05-01 06:43:06;2020-05-01 06:51:16;0.0;1.9;1.0;N;74;151;1;8.5;0.0;0.5;1.85;0.0;0.3;11.15;0.0;
1;2020-05-01 06:43:11;2020-05-01 06:56:09;1.0;2.4;1.0;N;229;143;1;11.5;2.5;0.5;3.0;0.0;0.3;17.8;2.5;
2;2020-05-01 06:43:22;2020-05-01 06:49:07;1.0;0.93;1.0;N;162;186;1;6.0;0.0;0.5;2.79;0.0;0.3;12.09;2.5;
2;2020-05-01 06:43:25;2020-05-01 06:50:54;1.0;1.38;1.0;N;186;137;1;7.5;0.0;0.5;0.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:43:26;2020-05-01 06:47:23;1.0;1.58;1.0;N;74;263;1;6.5;0.0;0.5;1.0;0.0;0.3;10.8;2.5;
2;2020-05-01 06:43:38;2020-05-01 06:56:15;5.0;1.96;1.0;N;100;137;1;9.5;0.0;0.5;2.56;0.0;0.3;15.36;2.5;
1;2020-05-01 06:43:39;2020-05-01 06:49:38;1.0;1.0;1.0;N;107;4;2;6.0;2.5;0.5;0.0;0.0;0.3;9.3;2.5;
2;2020-05-01 06:43:54;2020-05-01 06:48:54;1.0;1.52;1.0;N;48;237;1;6.5;0.0;0.5;1.47;0.0;0.3;11.27;2.5;
1;2020-05-01 06:44:11;2020-05-01 06:51:02;1.0;2.1;1.0;N;186;237;1;8.5;2.5;0.5;2.35;0.0;0.3;14.15;2.5;
2;2020-05-01 06:44:18;2020-05-01 06:57:26;1.0;3.9;1.0;N;224;75;1;14.5;0.0;0.5;2.67;0.0;0.3;20.47;2.5;
2;2020-05-01 06:44:21;2020-05-01 06:47:18;1.0;0.55;1.0;N;42;41;2;4.0;0.0;0.5;0.0;0.0;0.3;4.8;0.0;
2;2020-05-01 06:44:30;2020-05-01 06:57:50;1.0;7.95;1.0;N;43;209;1;23.0;0.0;0.5;6.58;0.0;0.3;32.88;2.5;
2;2020-05-01 06:44:44;2020-05-01 06:47:58;1.0;0.72;1.0;N;141;141;1;4.5;0.0;0.5;5.0;0.0;0.3;12.8;2.5;
2;2020-05-01 06:44:51;2020-05-01 06:51:33;6.0;1.39;1.0;N;100;162;2;7.0;0.0;0.5;0.0;0.0;0.3;10.3;2.5;
1;2020-05-01 06:45:00;2020-05-01 06:54:31;0.0;1.4;1.0;N;186;137;1;8.0;2.5;0.5;2.25;0.0;0.3;13.55;2.5;
1;2020-05-01 06:45:17;2020-05-01 06:53:32;1.0;3.2;1.0;N;151;237;1;10.5;2.5;0.5;2.0;0.0;0.3;15.8;2.5;
2;2020-05-01 06:45:20;2020-05-01 06:59:43;1.0;4.5;1.0;N;238;234;1;15.5;0.0;0.5;5.64;0.0;0.3;24.44;2.5;
2;2020-05-01 06:45:22;2020-05-01 06:52:16;1.0;1.49;1.0;N;236;239;1;7.5;0.0;0.5;2.0;0.0;0.3;12.8;2.5;
